,Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
23141,24153,45.0,4,1,2,0,10.0,0,0,0,26,1,133,7,-1,0,3,0
23142,24154,38.0,9,1,2,0,-363.0,0,0,0,26,1,101,2,-1,0,3,0
23143,24155,50.0,1,1,1,1,0.0,1,0,0,26,1,240,5,-1,0,3,0
23144,24156,32.0,4,0,2,0,387.0,0,0,0,26,1,99,4,-1,0,3,0
23145,24157,44.0,9,1,1,0,7863.0,0,0,0,26,1,59,6,-1,0,3,0
23146,24158,41.0,4,0,2,0,1757.0,0,0,0,26,1,515,13,-1,0,3,0
23147,24159,31.0,11,1,2,0,526.0,0,0,0,26,1,130,13,-1,0,3,0
23148,24160,52.0,1,1,0,0,359.0,0,0,1,26,1,361,14,-1,0,3,0
23149,24161,37.0,4,2,2,0,0.0,0,0,0,26,1,99,6,-1,0,3,0
23150,24162,30.0,4,1,2,0,20.0,0,0,0,26,1,272,10,-1,0,3,0
23151,24163,39.0,4,1,1,0,46.0,1,0,0,26,1,298,10,-1,0,3,0
23152,24164,39.0,4,0,2,0,373.0,0,0,0,26,1,148,4,-1,0,3,0
23153,24165,50.0,1,1,1,0,3558.0,0,0,0,26,1,84,10,-1,0,3,0
23154,24166,32.0,9,1,1,0,485.0,0,0,0,26,1,98,14,-1,0,3,0
23155,24167,32.0,9,2,2,0,127.0,1,0,0,27,1,20,17,-1,0,3,0
23156,24168,40.0,9,0,1,0,6.0,0,0,0,27,1,26,16,-1,0,3,0
23157,24169,45.0,9,0,2,0,0.0,0,0,0,27,1,58,4,-1,0,3,0
23158,24170,34.0,4,2,2,0,1612.0,0,0,0,27,1,108,22,-1,0,3,0
23159,24171,38.0,4,2,2,0,1272.0,0,0,0,27,1,101,6,-1,0,3,0
23160,24172,50.0,3,1,0,0,0.0,0,0,0,27,1,52,3,-1,0,3,0
23161,24173,39.0,9,1,1,0,462.0,0,0,0,27,1,157,4,-1,0,3,0
23162,24174,34.0,6,2,1,0,296.0,0,0,0,27,1,609,13,-1,0,3,1
23163,24175,33.0,9,2,1,0,151.0,1,0,0,27,1,86,6,-1,0,3,0
23164,24176,55.0,9,0,2,0,56.0,0,0,0,27,1,94,6,-1,0,3,0
23165,24177,31.0,4,2,2,0,730.0,0,0,0,27,1,108,6,-1,0,3,0
23166,24178,45.0,9,1,1,0,3460.0,0,0,0,27,1,116,4,-1,0,3,0
23167,24179,38.0,9,2,2,0,187.0,0,0,0,27,1,87,7,-1,0,3,0
23168,24180,50.0,6,1,2,0,1503.0,0,0,0,27,1,128,12,-1,0,3,0
23169,24181,51.0,1,1,1,0,285.0,1,1,0,27,1,27,8,-1,0,3,0
23170,24182,31.0,9,0,2,0,0.0,0,0,0,27,1,581,6,-1,0,3,1
23171,24183,48.0,4,1,2,0,567.0,0,0,0,27,1,20,34,-1,0,3,0
23172,24184,33.0,4,1,2,0,0.0,0,0,0,27,1,181,4,-1,0,3,0
23173,24185,35.0,9,1,1,0,0.0,0,0,0,27,1,18,14,-1,0,3,0
23174,24186,34.0,7,1,1,0,1632.0,0,0,0,27,1,65,6,-1,0,3,0
23175,24187,45.0,9,0,2,0,917.0,0,0,0,27,1,144,8,-1,0,3,0
23176,24188,35.0,9,1,1,0,0.0,0,0,0,27,1,106,4,-1,0,3,0
23177,24189,51.0,7,1,3,0,3413.0,0,0,0,27,1,146,7,-1,0,3,0
23178,24190,49.0,4,1,2,0,0.0,0,0,0,27,1,56,6,-1,0,3,0
23179,24191,48.0,2,1,0,0,386.0,0,1,0,27,1,185,5,-1,0,3,0
23180,24192,37.0,4,1,2,0,40.0,0,0,0,27,1,1033,4,-1,0,3,1
23181,24193,58.0,0,1,1,0,0.0,0,0,0,27,1,503,13,-1,0,3,0
23182,24194,53.0,4,1,2,0,2094.0,0,1,0,27,1,95,6,-1,0,3,0
23183,24195,54.0,4,1,2,0,656.0,1,1,0,27,1,105,6,-1,0,3,0
23184,24196,30.0,4,2,2,0,60.0,0,0,0,27,1,87,3,-1,0,3,0
23185,24197,52.0,4,1,2,0,1158.0,0,0,0,27,1,57,4,-1,0,3,0
23186,24198,49.0,1,1,1,0,2673.0,0,0,0,27,1,219,4,-1,0,3,0
23187,24199,55.0,5,1,1,0,39.0,0,0,0,27,1,281,5,-1,0,3,0
23188,24200,37.0,9,1,2,0,143.0,0,0,0,27,1,57,6,-1,0,3,0
23189,24201,37.0,6,1,1,0,487.0,0,1,0,27,1,155,15,-1,0,3,0
23190,24202,59.0,5,1,0,0,-47.0,1,0,0,27,1,84,4,-1,0,3,0
23191,24203,32.0,4,2,2,0,1836.0,0,0,0,27,1,96,9,-1,0,3,0
23192,24204,49.0,1,1,1,0,-417.0,0,0,0,27,1,13,20,-1,0,3,0
23193,24205,59.0,5,1,1,0,2396.0,0,0,0,27,1,1040,6,-1,0,3,1
23194,24206,35.0,9,0,1,0,1085.0,0,0,0,27,1,130,10,-1,0,3,0
23195,24207,41.0,4,1,2,0,6563.0,0,0,0,27,1,136,8,-1,0,3,0
23196,24208,38.0,9,1,2,0,51.0,0,0,1,27,1,39,9,-1,0,3,0
23197,24209,51.0,9,1,2,0,1121.0,0,0,0,27,1,68,4,-1,0,3,0
23198,24210,52.0,4,0,2,0,0.0,0,0,0,27,1,153,4,-1,0,3,0
23199,24211,55.0,7,1,3,0,2944.0,0,0,0,27,1,672,6,-1,0,3,1
23200,24212,40.0,9,1,1,0,336.0,0,0,0,27,1,156,6,-1,0,3,0
23201,24213,46.0,1,1,1,0,836.0,0,0,0,27,1,199,4,-1,0,3,0
23202,24214,38.0,4,1,2,0,3724.0,1,0,0,27,1,23,10,-1,0,3,0
23203,24215,40.0,4,1,2,0,105.0,1,1,0,27,1,166,9,-1,0,3,0
23204,24216,38.0,9,1,1,0,258.0,0,0,0,27,1,181,4,-1,0,3,0
23205,24217,47.0,0,1,1,0,1647.0,0,0,0,27,1,39,13,-1,0,3,0
23206,24218,31.0,4,1,2,0,917.0,1,0,0,27,1,100,9,-1,0,3,0
23207,24219,39.0,9,2,2,0,0.0,0,0,0,27,1,147,4,-1,0,3,0
23208,24220,59.0,3,1,0,0,0.0,0,0,0,27,1,76,11,-1,0,3,0
23209,24221,44.0,4,1,2,0,-84.0,1,0,0,27,1,159,6,-1,0,3,0
23210,24222,35.0,9,2,1,0,344.0,0,0,0,27,1,519,16,-1,0,3,1
23211,24223,42.0,4,2,2,0,1.0,0,0,0,27,1,223,13,-1,0,3,0
23212,24224,42.0,9,0,1,0,324.0,1,0,0,27,1,203,2,-1,0,3,0
23213,24225,58.0,4,1,2,0,2076.0,0,0,0,27,1,49,4,-1,0,3,0
23214,24226,33.0,4,2,2,0,0.0,0,0,0,27,1,191,4,-1,0,3,0
23215,24227,31.0,4,2,1,0,36.0,0,0,0,27,1,105,2,-1,0,3,0
23216,24228,48.0,9,1,1,0,98.0,0,0,0,27,1,146,4,-1,0,3,0
23217,24229,59.0,4,1,2,0,0.0,0,0,0,27,1,87,4,-1,0,3,0
23218,24230,31.0,9,1,2,0,313.0,1,0,0,27,1,114,2,-1,0,3,0
23219,24231,35.0,9,1,2,0,25.0,0,0,0,27,1,219,2,-1,0,3,0
23220,24232,33.0,4,2,2,0,7084.0,0,0,0,27,1,512,8,-1,0,3,1
23221,24233,48.0,4,1,2,0,6748.0,0,0,0,27,1,162,3,-1,0,3,0
23222,24234,56.0,6,1,2,0,719.0,0,0,0,27,1,236,2,-1,0,3,0
23223,24235,41.0,4,1,2,0,24.0,0,0,0,27,1,130,8,-1,0,3,0
23224,24236,36.0,9,1,1,0,30.0,0,0,0,27,1,111,2,-1,0,3,0
23225,24237,48.0,0,1,1,0,35.0,0,0,0,27,1,80,4,-1,0,3,0
23226,24238,44.0,0,1,2,0,6485.0,0,0,0,27,1,85,19,-1,0,3,0
23227,24239,38.0,4,1,2,0,3228.0,0,0,0,27,1,123,8,-1,0,3,0
23228,24240,44.0,4,2,2,0,639.0,0,0,0,27,1,69,12,-1,0,3,0
23229,24241,31.0,9,2,1,0,46.0,0,0,0,27,1,313,6,-1,0,3,0
23230,24242,42.0,9,0,2,0,765.0,0,0,0,27,1,78,8,-1,0,3,0
23231,24243,35.0,4,2,2,0,362.0,0,0,0,27,1,256,4,-1,0,3,0
23232,24244,36.0,4,2,2,0,0.0,0,0,0,27,1,134,2,-1,0,3,0
23233,24245,43.0,4,1,2,0,46.0,0,0,0,27,1,63,8,-1,0,3,0
23234,24246,31.0,9,0,1,0,24.0,0,1,0,27,1,352,2,-1,0,3,0
23235,24247,36.0,9,1,1,0,25.0,0,0,0,27,1,127,4,-1,0,3,0
23236,24248,32.0,4,1,2,0,2204.0,0,0,0,27,1,123,4,-1,0,3,0
23237,24249,53.0,10,1,0,0,49.0,0,0,0,27,1,254,8,-1,0,3,0
23238,24250,58.0,5,1,0,0,-102.0,1,1,0,27,1,80,10,-1,0,3,0
23239,24251,32.0,9,2,1,0,1107.0,0,0,0,27,1,113,8,-1,0,3,0
23240,24252,41.0,9,1,1,0,128.0,1,0,0,27,1,100,2,-1,0,3,0
23241,24253,59.0,1,1,0,0,699.0,0,0,0,27,1,88,6,-1,0,3,0
23242,24254,32.0,4,2,2,0,0.0,0,0,0,27,1,121,2,-1,0,3,0
23243,24255,57.0,5,1,1,0,63.0,0,0,0,27,1,91,2,-1,0,3,0
23244,24256,32.0,4,1,2,0,0.0,0,0,0,27,1,164,2,-1,0,3,0
23245,24257,46.0,4,1,2,0,0.0,0,0,0,27,1,121,2,-1,0,3,0
23246,24258,51.0,1,1,1,0,16.0,1,1,1,27,1,145,2,-1,0,3,0
23247,24259,31.0,9,1,2,0,11.0,0,0,0,27,1,651,2,-1,0,3,0
23248,24260,30.0,9,2,1,0,0.0,0,0,0,27,1,109,2,-1,0,3,0
23249,24261,56.0,1,1,1,0,297.0,0,1,1,27,1,220,16,-1,0,3,0
23250,24262,31.0,9,0,1,0,-175.0,0,0,1,27,1,9,15,-1,0,3,0
23251,24263,33.0,9,1,2,0,1020.0,0,0,0,27,1,82,4,-1,0,3,0
23252,24264,46.0,4,0,1,0,0.0,0,0,0,27,1,763,5,-1,0,3,1
23253,24265,48.0,9,0,2,0,2328.0,0,0,0,27,1,129,7,-1,0,3,0
23254,24266,30.0,9,1,2,0,569.0,0,0,0,27,1,976,12,-1,0,3,1
23255,24267,47.0,7,1,0,0,6.0,0,0,0,27,1,63,4,-1,0,3,0
23256,24268,52.0,9,1,1,0,1697.0,0,1,0,27,1,549,4,-1,0,3,0
23257,24269,33.0,9,2,1,1,-173.0,0,0,0,27,1,342,4,-1,0,3,0
23258,24270,34.0,4,2,2,0,127.0,0,0,0,27,1,63,6,-1,0,3,0
23259,24271,51.0,1,1,0,0,3726.0,0,1,0,27,1,119,12,-1,0,3,0
23260,24272,40.0,2,1,0,0,324.0,1,0,0,27,1,205,6,-1,0,3,0
23261,24273,38.0,9,0,1,0,-453.0,0,1,0,27,1,15,9,-1,0,3,0
23262,24274,56.0,1,1,1,0,605.0,0,1,0,27,1,157,6,-1,0,3,0
23263,24275,31.0,9,1,1,0,522.0,1,1,0,27,1,308,4,-1,0,3,0
23264,24276,34.0,9,2,2,0,-552.0,1,0,0,27,1,312,12,-1,0,3,0
23265,24277,43.0,3,1,2,0,0.0,0,0,0,27,1,103,6,-1,0,3,0
23266,24278,43.0,9,0,1,0,-414.0,0,0,0,27,1,590,4,-1,0,3,0
23267,24279,57.0,9,1,1,0,104.0,0,0,0,27,1,86,5,-1,0,3,0
23268,24280,39.0,4,1,2,0,1041.0,0,0,0,27,1,116,7,-1,0,3,0
23269,24281,45.0,1,1,0,0,692.0,1,1,0,27,1,102,4,-1,0,3,0
23270,24282,60.0,9,1,2,0,91.0,0,0,0,27,1,105,4,-1,0,3,0
23271,24283,46.0,9,1,3,0,312.0,0,0,0,27,1,129,4,-1,0,3,0
23272,24284,46.0,7,1,1,0,236.0,0,0,0,27,1,320,28,-1,0,3,0
23273,24285,35.0,9,1,1,0,-1459.0,1,0,0,27,1,28,14,-1,0,3,0
23274,24286,42.0,9,1,1,0,314.0,0,0,0,27,1,11,22,-1,0,3,0
23275,24287,50.0,1,1,0,0,157.0,0,0,0,27,1,50,4,-1,0,3,0
23276,24288,55.0,0,1,1,0,1232.0,0,0,0,27,1,97,7,-1,0,3,0
23277,24289,55.0,9,1,1,0,570.0,0,0,0,27,1,94,6,-1,0,3,0
23278,24290,33.0,10,0,1,0,385.0,0,0,1,27,1,29,28,-1,0,3,0
23279,24291,54.0,1,1,0,0,946.0,0,0,0,27,1,116,9,-1,0,3,0
23280,24292,31.0,4,1,2,0,607.0,0,0,0,27,1,200,5,-1,0,3,0
23281,24293,41.0,0,1,1,0,875.0,0,1,0,27,1,247,6,-1,0,3,0
23282,24294,55.0,1,1,1,0,328.0,0,1,0,27,1,335,4,-1,0,3,0
23283,24295,46.0,4,1,1,0,0.0,0,0,0,27,1,38,6,-1,0,3,0
23284,24296,52.0,9,1,1,0,470.0,0,0,0,27,1,60,8,-1,0,3,0
23285,24297,34.0,4,2,2,0,-2.0,0,0,0,27,1,57,6,-1,0,3,0
23286,24298,56.0,5,1,0,0,-1.0,0,0,0,27,1,89,23,-1,0,3,0
23287,24299,44.0,9,2,1,0,-34.0,0,1,0,27,1,14,13,-1,0,3,0
23288,24300,46.0,0,1,1,0,979.0,0,0,0,27,1,34,15,-1,0,3,0
23289,24301,39.0,4,0,2,0,81.0,1,1,0,27,1,49,4,-1,0,3,0
23290,24302,49.0,4,1,2,0,2809.0,1,0,0,27,1,152,9,-1,0,3,0
23291,24303,36.0,4,1,2,0,0.0,0,0,1,27,1,645,9,-1,0,3,1
23292,24304,40.0,4,2,2,0,269.0,1,0,0,27,1,97,4,-1,0,3,0
23293,24305,34.0,9,1,1,0,1057.0,0,1,0,27,1,176,10,-1,0,3,0
23294,24306,60.0,7,1,0,0,0.0,0,0,0,27,1,114,9,-1,0,3,0
23295,24307,45.0,9,1,1,0,34.0,0,0,1,27,1,96,7,-1,0,3,0
23296,24308,38.0,8,1,1,0,134.0,0,0,0,27,1,91,8,-1,0,3,0
23297,24309,38.0,6,1,2,0,526.0,0,0,0,27,1,86,11,-1,0,3,0
23298,24310,32.0,6,2,1,0,356.0,1,0,0,27,1,511,6,-1,0,3,0
23299,24311,32.0,0,1,2,0,157.0,0,0,0,27,1,300,4,-1,0,3,0
23300,24312,43.0,9,1,1,0,-705.0,1,0,0,27,1,125,6,-1,0,3,0
23301,24313,36.0,6,1,1,0,96.0,0,0,0,27,1,125,15,-1,0,3,0
23302,24314,58.0,5,1,1,0,413.0,0,0,0,27,1,104,5,-1,0,3,0
23303,24315,31.0,6,2,2,0,1788.0,0,0,0,27,1,212,15,-1,0,3,0
23304,24316,58.0,5,1,3,0,911.0,0,0,0,27,1,178,4,-1,0,3,0
23305,24317,42.0,9,1,1,0,9324.0,0,0,0,27,1,67,4,-1,0,3,0
23306,24318,35.0,9,1,1,0,198.0,0,0,0,27,1,282,13,-1,0,3,0
23307,24319,30.0,4,2,2,0,2.0,0,0,0,27,1,19,21,-1,0,3,0
23308,24320,36.0,4,1,2,0,0.0,0,0,0,27,1,558,11,-1,0,3,0
23309,24321,42.0,6,1,1,0,105.0,0,0,0,27,1,85,4,-1,0,3,0
23310,24322,59.0,9,0,1,0,330.0,0,0,0,27,1,27,5,-1,0,3,0
23311,24323,30.0,9,2,1,0,194.0,0,1,0,27,1,60,3,-1,0,3,0
23312,24324,33.0,9,1,2,0,48.0,0,0,0,27,1,34,14,-1,0,3,0
23313,24325,47.0,1,1,0,0,209.0,0,0,0,27,1,77,6,-1,0,3,0
23314,24326,38.0,4,2,2,0,194.0,0,0,0,27,1,561,2,-1,0,3,0
23315,24327,51.0,1,1,0,1,-17.0,0,0,0,27,1,134,6,-1,0,3,0
23316,24328,31.0,1,2,1,0,183.0,0,0,0,27,1,120,4,-1,0,3,0
23317,24329,46.0,6,1,0,0,49.0,0,0,0,27,1,197,6,-1,0,3,0
23318,24330,37.0,9,0,2,0,39.0,0,0,0,27,1,74,3,-1,0,3,0
23319,24331,34.0,9,2,1,0,391.0,0,0,0,27,1,214,8,-1,0,3,0
23320,24332,44.0,4,1,2,0,1138.0,0,0,0,27,1,523,3,-1,0,3,1
23321,24333,53.0,6,1,2,0,837.0,0,0,0,27,1,160,4,-1,0,3,0
23322,24334,30.0,4,2,2,0,890.0,0,0,0,27,1,16,18,-1,0,3,0
23323,24335,59.0,5,1,0,0,213.0,0,0,0,27,1,184,3,-1,0,3,0
23324,24336,49.0,1,1,1,0,24.0,0,1,0,27,1,168,3,-1,0,3,0
23325,24337,48.0,9,1,1,0,164.0,0,0,0,27,1,76,4,-1,0,3,0
23326,24338,47.0,9,0,1,0,598.0,0,0,0,27,1,120,8,-1,0,3,0
23327,24339,44.0,3,1,1,0,2541.0,0,0,0,27,1,138,3,-1,0,3,0
23328,24340,34.0,4,1,2,0,255.0,0,0,0,27,1,78,9,-1,0,3,0
23329,24341,34.0,4,0,2,0,0.0,1,0,0,27,1,36,7,-1,0,3,0
23330,24342,41.0,9,1,1,0,417.0,0,0,0,27,1,77,3,-1,0,3,0
23331,24343,49.0,9,1,1,1,410.0,0,0,0,27,1,117,7,-1,0,3,0
23332,24344,37.0,3,1,0,0,309.0,0,0,0,27,1,11,15,-1,0,3,0
23333,24345,32.0,4,0,2,0,4393.0,0,0,0,27,1,88,3,-1,0,3,0
23334,24346,51.0,7,1,1,0,7.0,0,0,0,27,1,18,18,-1,0,3,0
23335,24347,41.0,4,1,2,1,852.0,1,1,0,27,1,157,10,-1,0,3,0
23336,24348,55.0,5,1,1,0,120.0,0,0,0,27,1,43,3,-1,0,3,0
23337,24349,32.0,9,1,2,0,1868.0,0,0,0,27,1,186,16,-1,0,3,0
23338,24350,42.0,9,0,2,0,2517.0,0,0,0,27,1,569,17,-1,0,3,0
23339,24351,32.0,9,2,1,0,1165.0,0,0,0,27,1,19,23,-1,0,3,0
23340,24352,48.0,1,1,0,0,2321.0,0,0,0,27,1,218,7,-1,0,3,0
23341,24353,58.0,6,1,2,0,0.0,0,0,0,27,1,16,28,-1,0,3,0
23342,24354,31.0,4,1,2,0,382.0,0,0,0,27,1,43,19,-1,0,3,0
23343,24355,39.0,4,2,2,0,816.0,1,0,0,27,1,37,3,-1,0,3,0
23344,24356,42.0,6,1,2,0,6383.0,0,0,0,27,1,111,5,-1,0,3,0
23345,24357,36.0,9,0,1,0,54.0,1,0,0,27,1,1642,3,-1,0,3,1
23346,24358,44.0,9,1,1,0,682.0,0,0,0,27,1,85,3,-1,0,3,0
23347,24359,58.0,7,1,1,0,1905.0,0,0,0,27,1,202,5,-1,0,3,0
23348,24360,51.0,3,1,1,0,260.0,0,0,0,27,1,316,5,-1,0,3,0
23349,24361,30.0,4,2,2,0,168.0,0,0,0,27,1,35,13,-1,0,3,0
23350,24362,31.0,9,2,2,0,4979.0,0,1,0,27,1,33,2,-1,0,3,0
23351,24363,56.0,7,1,1,0,83.0,0,0,0,27,1,26,11,-1,0,3,0
23352,24364,31.0,4,2,2,0,347.0,1,0,0,27,1,59,6,-1,0,3,0
23353,24365,32.0,9,1,1,0,616.0,1,0,0,27,1,118,7,-1,0,3,0
23354,24366,57.0,1,1,1,0,1859.0,1,0,0,27,1,72,5,-1,0,3,0
23355,24367,48.0,4,1,2,0,2460.0,0,0,0,27,1,106,11,-1,0,3,0
23356,24368,32.0,9,2,1,0,5118.0,1,0,0,27,1,263,12,-1,0,3,0
23357,24369,33.0,4,2,2,0,1374.0,1,1,0,27,1,93,12,-1,0,3,0
23358,24370,54.0,4,1,2,0,2437.0,0,0,1,27,1,1176,8,-1,0,3,0
23359,24371,50.0,1,1,0,0,334.0,0,0,0,27,1,79,3,-1,0,3,0
23360,24372,30.0,4,2,2,0,-218.0,1,0,0,27,1,13,15,-1,0,3,0
23361,24373,30.0,4,1,2,0,0.0,1,0,0,27,1,453,4,-1,0,3,0
23362,24374,54.0,4,0,2,0,124.0,0,0,0,27,1,119,11,-1,0,3,0
23363,24375,54.0,6,1,3,0,204.0,0,0,0,27,1,231,5,-1,0,3,0
23364,24376,56.0,4,0,2,0,321.0,0,0,0,27,1,49,4,-1,0,3,0
23365,24377,38.0,3,1,0,0,3918.0,0,0,0,27,1,101,3,-1,0,3,0
23366,24378,45.0,6,1,2,0,424.0,0,0,0,27,1,141,8,-1,0,3,0
23367,24379,50.0,4,1,1,0,0.0,0,0,0,27,1,97,7,-1,0,3,0
23368,24380,58.0,5,1,1,0,235.0,0,0,0,27,1,88,4,-1,0,3,0
23369,24381,50.0,7,1,1,0,60.0,0,1,0,27,1,151,8,-1,0,3,0
23370,24382,55.0,4,1,2,0,1713.0,0,0,0,27,1,88,5,-1,0,3,0
23371,24383,32.0,9,2,1,0,109.0,0,0,0,27,1,101,3,-1,0,3,0
23372,24384,50.0,1,1,1,0,0.0,0,0,0,27,1,78,3,-1,0,3,0
23373,24385,53.0,9,0,1,0,28.0,0,0,0,27,1,293,9,-1,0,3,0
23374,24386,43.0,4,1,2,1,0.0,0,0,0,27,1,25,19,-1,0,3,0
23375,24387,48.0,9,0,1,1,20.0,0,0,0,27,1,145,3,-1,0,3,0
23376,24388,37.0,1,2,1,0,243.0,0,0,0,27,1,167,10,-1,0,3,0
23377,24389,43.0,3,1,1,0,2220.0,0,0,0,27,1,177,3,-1,0,3,0
23378,24390,46.0,0,1,1,0,68.0,1,0,0,27,1,267,3,-1,0,3,0
23379,24391,37.0,4,1,2,0,5065.0,0,0,0,27,1,23,19,-1,0,3,0
23380,24392,35.0,4,1,2,0,753.0,0,0,0,27,1,111,9,-1,0,3,0
23381,24393,36.0,7,1,1,0,84.0,0,0,0,27,1,206,3,-1,0,3,0
23382,24394,53.0,4,1,2,0,12.0,0,0,0,27,1,345,10,-1,0,3,0
23383,24395,33.0,9,1,1,0,1940.0,0,0,0,27,1,46,10,-1,0,3,0
23384,24396,31.0,9,1,1,0,171.0,0,0,0,27,1,81,3,-1,0,3,0
23385,24397,32.0,9,2,2,0,930.0,0,0,0,27,1,85,7,-1,0,3,0
23386,24398,31.0,4,2,2,0,0.0,0,0,0,27,1,448,3,-1,0,3,0
23387,24399,40.0,4,2,2,0,27.0,0,0,0,27,1,165,6,-1,0,3,0
23388,24400,50.0,9,0,1,0,376.0,0,0,0,27,1,142,3,-1,0,3,0
23389,24401,32.0,0,2,2,0,725.0,0,0,0,27,1,53,4,-1,0,3,0
23390,24402,40.0,9,1,1,0,4594.0,0,0,1,27,1,296,5,-1,0,3,0
23391,24403,39.0,4,2,2,0,5976.0,0,0,0,27,1,113,2,-1,0,3,0
23392,24404,53.0,4,0,2,0,253.0,0,0,0,27,1,202,6,-1,0,3,0
23393,24405,37.0,4,1,1,0,80.0,0,0,0,27,1,155,3,-1,0,3,0
23394,24406,33.0,9,1,2,0,148.0,0,0,0,27,1,15,20,-1,0,3,0
23395,24407,39.0,4,2,1,0,113.0,1,0,1,27,1,23,9,-1,0,3,0
23396,24408,40.0,4,1,1,1,-1545.0,0,0,0,27,1,70,13,-1,0,3,0
23397,24409,34.0,0,1,1,0,510.0,0,0,0,27,1,33,7,-1,0,3,0
23398,24410,30.0,4,2,2,0,4.0,0,0,0,27,1,51,3,-1,0,3,0
23399,24411,34.0,9,2,2,1,-1.0,0,0,0,27,1,787,13,-1,0,3,0
23400,24412,56.0,9,1,1,0,4073.0,0,0,0,27,1,239,5,-1,0,3,0
23401,24413,31.0,9,2,1,0,137.0,0,0,0,27,1,27,14,-1,0,3,0
23402,24414,37.0,2,1,2,0,298.0,0,0,0,27,1,183,5,-1,0,3,0
23403,24415,34.0,4,2,2,0,682.0,0,0,0,27,1,472,3,-1,0,3,0
23404,24416,37.0,3,2,2,0,206.0,0,0,0,27,1,115,5,-1,0,3,0
23405,24417,49.0,4,1,2,0,276.0,0,0,0,27,1,62,5,-1,0,3,0
23406,24418,50.0,3,1,0,0,238.0,0,0,0,27,1,968,5,-1,0,3,0
23407,24419,55.0,0,1,1,0,356.0,0,0,1,27,1,554,6,-1,0,3,0
23408,24420,52.0,0,1,1,0,190.0,0,0,0,27,1,276,3,-1,0,3,0
23409,24421,48.0,4,1,2,0,0.0,0,0,0,27,1,203,7,-1,0,3,0
23410,24422,40.0,6,1,1,1,2.0,0,0,0,27,1,158,3,-1,0,3,0
23411,24423,37.0,9,1,1,0,430.0,0,0,0,27,1,154,4,-1,0,3,0
23412,24424,40.0,9,1,1,1,4.0,0,0,0,27,1,145,3,-1,0,3,0
23413,24425,47.0,4,1,2,0,-315.0,1,1,0,27,1,112,9,-1,0,3,0
23414,24426,47.0,1,1,2,0,1707.0,0,0,0,27,1,71,7,-1,0,3,0
23415,24427,54.0,1,1,1,0,-102.0,1,0,0,27,1,164,7,-1,0,3,0
23416,24428,33.0,4,2,2,0,627.0,0,0,0,27,1,61,5,-1,0,3,0
23417,24429,39.0,4,1,1,0,0.0,1,0,0,27,1,63,3,-1,0,3,0
23418,24430,32.0,6,1,2,0,518.0,0,0,0,27,1,462,5,-1,0,3,0
23419,24431,38.0,10,2,1,0,0.0,0,0,0,27,1,44,3,-1,0,3,0
23420,24432,45.0,1,1,1,0,534.0,0,0,0,27,1,104,6,-1,0,3,0
23421,24433,35.0,2,1,2,0,1194.0,0,1,0,28,1,34,10,-1,0,3,0
23422,24434,38.0,9,1,1,0,0.0,0,0,0,28,1,82,4,-1,0,3,0
23423,24435,56.0,6,1,1,0,1539.0,0,0,0,28,1,149,14,-1,0,3,0
23424,24436,30.0,4,2,1,0,7870.0,1,0,0,28,1,82,7,-1,0,3,0
23425,24437,30.0,9,2,2,0,849.0,0,0,0,28,1,81,4,-1,0,3,0
23426,24438,33.0,4,2,2,0,2637.0,0,0,0,28,1,583,17,-1,0,3,1
23427,24439,58.0,4,2,2,0,21.0,0,0,1,28,1,315,19,-1,0,3,0
23428,24440,33.0,4,1,2,0,1138.0,0,0,0,28,1,73,4,-1,0,3,0
23429,24441,31.0,9,2,1,0,201.0,0,0,0,28,1,100,9,-1,0,3,0
23430,24442,50.0,0,1,1,0,715.0,0,0,0,28,1,131,13,-1,0,3,0
23431,24443,47.0,9,1,1,0,65.0,0,0,0,28,1,118,8,-1,0,3,0
23432,24444,33.0,4,2,2,0,5943.0,0,0,0,28,1,81,8,-1,0,3,0
23433,24445,48.0,0,1,1,0,844.0,0,0,0,28,1,12,21,-1,0,3,0
23434,24446,32.0,4,2,2,0,2629.0,0,0,0,28,1,77,4,-1,0,3,0
23435,24447,33.0,4,2,2,0,0.0,0,0,0,28,1,236,10,-1,0,3,0
23436,24448,46.0,7,1,1,0,-11.0,1,0,0,28,1,74,6,-1,0,3,0
23437,24449,43.0,9,0,1,0,-278.0,0,0,0,28,1,103,8,-1,0,3,0
23438,24450,33.0,9,1,2,0,0.0,1,1,0,28,1,94,6,-1,0,3,0
23439,24451,58.0,5,1,2,0,136.0,0,0,0,28,1,211,6,-1,0,3,0
23440,24452,30.0,4,1,2,0,549.0,0,0,0,28,1,59,8,-1,0,3,0
23441,24453,59.0,4,1,2,0,1585.0,0,0,1,28,1,91,5,-1,0,3,0
23442,24454,30.0,9,2,1,0,0.0,0,0,0,28,1,102,10,-1,0,3,0
23443,24455,41.0,4,1,2,0,2676.0,0,0,0,28,1,210,4,-1,0,3,0
23444,24456,32.0,4,2,2,0,1134.0,0,0,0,28,1,85,4,-1,0,3,0
23445,24457,31.0,9,2,1,0,1510.0,1,0,0,28,1,74,14,-1,0,3,0
23446,24458,38.0,9,1,1,0,-104.0,0,0,0,28,1,13,17,-1,0,3,0
23447,24459,31.0,4,1,2,0,357.0,1,0,0,28,1,104,5,-1,0,3,0
